episode,episode_return,episode_length,env_steps,items_collected_total,fraction_items_collected,unique_cells_visited,coverage_fraction,mean_pairwise_dist,success,agent0_items,agent1_items,agent2_items,agent3_items,agent0_dist,agent1_dist,agent2_dist,agent3_dist,freq_up,freq_down,freq_left,freq_right,freq_stay
1405,3.3999999999999995,15,165524,4,1.0,38,0.38,9.666666666666666,1,0,0,0,0,13.0,23.0,21.0,24.0,16,17,13,8,6
1406,3.119999999999999,22,165612,4,1.0,43,0.43,7.666666666666667,1,0,0,0,0,30.0,16.0,30.0,22.0,25,16,8,25,14
1407,3.76,6,165636,4,1.0,18,0.18,7.166666666666667,1,0,0,0,0,7.0,11.0,11.0,8.0,2,6,8,3,5
1408,3.3999999999999995,15,165696,4,1.0,35,0.35,8.666666666666666,1,0,0,0,0,16.0,18.0,22.0,15.0,13,11,13,15,8
1409,3.84,4,165712,4,1.0,10,0.1,5.666666666666667,1,0,0,0,0,12.0,11.0,6.0,11.0,5,1,2,4,4
1410,3.5599999999999996,11,165756,4,1.0,23,0.23,6.666666666666667,1,0,0,0,0,15.0,10.0,9.0,8.0,13,9,12,4,6
1411,3.4799999999999995,13,165808,4,1.0,36,0.36,10.0,1,0,0,0,0,20.0,23.0,13.0,22.0,9,12,10,14,7
1412,3.7199999999999998,7,165836,4,1.0,20,0.2,5.666666666666667,1,0,0,0,0,8.0,13.0,18.0,5.0,3,13,3,3,6
1413,3.7199999999999998,7,165864,4,1.0,18,0.18,8.666666666666666,1,0,0,0,0,6.0,9.0,6.0,17.0,4,5,6,7,6
1414,3.6399999999999997,9,165900,4,1.0,22,0.22,4.833333333333333,1,0,0,0,0,18.0,14.0,11.0,16.0,4,4,7,14,7
1415,3.4399999999999995,14,165956,4,1.0,31,0.31,9.5,1,0,0,0,0,18.0,13.0,16.0,19.0,14,24,3,7,8
1416,3.5999999999999996,10,165996,4,1.0,23,0.23,7.333333333333333,1,0,0,0,0,14.0,10.0,20.0,11.0,7,10,4,9,10
1417,3.8,5,166016,4,1.0,16,0.16,6.0,1,0,0,0,0,7.0,12.0,11.0,6.0,3,4,2,7,4
1418,3.3999999999999995,15,166076,4,1.0,28,0.28,8.5,1,0,0,0,0,19.0,21.0,21.0,16.0,10,17,15,11,7
1419,3.7199999999999998,7,166104,4,1.0,21,0.21,4.166666666666667,1,0,0,0,0,13.0,11.0,17.0,11.0,4,10,5,5,4
1420,3.4799999999999995,13,166156,4,1.0,39,0.39,5.5,1,0,0,0,0,22.0,19.0,17.0,16.0,11,11,4,21,5
1421,2.5999999999999988,35,166296,4,1.0,54,0.54,8.166666666666666,1,0,0,0,0,41.0,27.0,40.0,32.0,41,32,19,37,11
1422,3.6799999999999997,8,166328,4,1.0,21,0.21,8.5,1,0,0,0,0,13.0,16.0,16.0,11.0,10,9,3,5,5
1423,3.5199999999999996,12,166376,4,1.0,27,0.27,8.833333333333334,1,0,0,0,0,11.0,14.0,19.0,18.0,8,7,8,14,11
1424,3.6799999999999997,8,166408,4,1.0,23,0.23,5.833333333333333,1,0,0,0,0,17.0,12.0,13.0,12.0,6,5,9,7,5
1425,-1.4000000000000035,135,166948,4,1.0,70,0.7,9.0,1,0,0,0,0,92.0,97.0,99.0,89.0,162,119,86,113,60
1426,3.6399999999999997,9,166984,4,1.0,19,0.19,7.833333333333333,1,0,0,0,0,11.0,13.0,15.0,6.0,6,9,8,7,6
1427,3.7199999999999998,7,167012,4,1.0,13,0.13,7.0,1,0,0,0,0,2.0,9.0,10.0,10.0,6,9,1,6,6
1428,3.6399999999999997,9,167048,4,1.0,24,0.24,8.166666666666666,1,0,0,0,0,7.0,10.0,16.0,16.0,4,8,9,9,6
1429,3.5999999999999996,10,167088,4,1.0,24,0.24,6.5,1,0,0,0,0,15.0,15.0,10.0,6.0,10,9,9,7,5
1430,3.3999999999999995,15,167148,4,1.0,38,0.38,8.333333333333334,1,0,0,0,0,15.0,23.0,20.0,15.0,12,22,10,10,6
1431,3.3599999999999994,16,167212,4,1.0,31,0.31,7.833333333333333,1,0,0,0,0,32.0,19.0,20.0,16.0,16,18,7,13,10
1432,3.4799999999999995,13,167264,4,1.0,25,0.25,9.0,1,0,0,0,0,13.0,12.0,21.0,11.0,4,13,12,7,16
1433,3.3999999999999995,15,167324,4,1.0,37,0.37,9.666666666666666,1,0,0,0,0,17.0,13.0,18.0,26.0,6,13,17,17,7
1434,3.5199999999999996,12,167372,4,1.0,29,0.29,10.0,1,0,0,0,0,17.0,17.0,17.0,17.0,4,12,13,12,7
1435,3.5999999999999996,10,167412,4,1.0,18,0.18,8.0,1,0,0,0,0,7.0,14.0,15.0,16.0,7,12,7,8,6
1436,3.5599999999999996,11,167456,4,1.0,32,0.32,7.0,1,0,0,0,0,17.0,12.0,9.0,14.0,4,17,6,11,6
1437,3.5199999999999996,12,167504,4,1.0,32,0.32,5.666666666666667,1,0,0,0,0,16.0,11.0,18.0,13.0,7,12,5,15,9
1438,3.8,5,167524,4,1.0,13,0.13,9.0,1,0,0,0,0,5.0,13.0,5.0,15.0,0,6,6,4,4
1439,3.4799999999999995,13,167576,4,1.0,30,0.3,8.833333333333334,1,0,0,0,0,16.0,14.0,15.0,16.0,13,20,8,4,7
1440,3.8,5,167596,4,1.0,13,0.13,6.833333333333333,1,0,0,0,0,11.0,5.0,13.0,7.0,1,8,1,6,4
1441,0.6399999999999979,84,167932,4,1.0,63,0.63,7.333333333333333,1,0,0,0,0,68.0,65.0,76.0,64.0,110,64,57,65,40
1442,3.2799999999999994,18,168004,4,1.0,29,0.29,8.5,1,0,0,0,0,22.0,19.0,24.0,10.0,25,15,10,14,8
1443,3.3199999999999994,17,168072,4,1.0,32,0.32,7.666666666666667,1,0,0,0,0,26.0,19.0,23.0,19.0,15,14,9,20,10
1444,3.6799999999999997,8,168104,4,1.0,21,0.21,9.333333333333334,1,0,0,0,0,14.0,9.0,12.0,17.0,5,6,4,9,8
1445,3.6799999999999997,8,168136,4,1.0,21,0.21,7.5,1,0,0,0,0,16.0,9.0,11.0,13.0,8,9,2,7,6
1446,3.6399999999999997,9,168172,4,1.0,25,0.25,7.833333333333333,1,0,0,0,0,13.0,12.0,12.0,9.0,8,5,7,8,8
1447,3.5199999999999996,12,168220,4,1.0,26,0.26,8.5,1,0,0,0,0,15.0,16.0,17.0,14.0,12,6,8,14,8
1448,3.1599999999999993,21,168304,4,1.0,41,0.41,8.5,1,0,0,0,0,20.0,12.0,24.0,24.0,20,16,11,26,11
1449,3.4799999999999995,13,168356,4,1.0,27,0.27,4.333333333333333,1,0,0,0,0,11.0,17.0,24.0,15.0,1,21,5,18,7
1450,3.84,4,168372,4,1.0,10,0.1,4.0,1,0,0,0,0,10.0,11.0,6.0,9.0,1,0,4,6,5
1451,3.7199999999999998,7,168400,4,1.0,11,0.11,9.166666666666666,1,0,0,0,0,7.0,7.0,6.0,13.0,7,5,5,3,8
1452,3.7199999999999998,7,168428,4,1.0,21,0.21,6.166666666666667,1,0,0,0,0,6.0,10.0,8.0,14.0,7,6,4,6,5
1453,3.7199999999999998,7,168456,4,1.0,19,0.19,7.0,1,0,0,0,0,12.0,5.0,17.0,11.0,2,4,9,8,5
1454,3.1999999999999993,20,168536,4,1.0,37,0.37,7.166666666666667,1,0,0,0,0,22.0,22.0,19.0,26.0,20,16,19,18,7
1455,3.88,3,168548,4,1.0,8,0.08,6.0,1,0,0,0,0,9.0,8.0,7.0,5.0,4,4,0,0,4
1456,1.0799999999999979,73,168840,4,1.0,63,0.63,9.166666666666666,1,0,0,0,0,66.0,48.0,62.0,57.0,62,60,59,74,37
1457,3.6399999999999997,9,168876,4,1.0,26,0.26,8.166666666666666,1,0,0,0,0,8.0,14.0,9.0,11.0,7,9,7,8,5
1458,3.76,6,168900,4,1.0,13,0.13,6.5,1,0,0,0,0,9.0,8.0,10.0,9.0,9,5,5,0,5
1459,3.1599999999999993,21,168984,4,1.0,42,0.42,6.5,1,0,0,0,0,26.0,24.0,20.0,16.0,17,21,13,18,15
1460,3.3599999999999994,16,169048,4,1.0,34,0.34,9.0,1,0,0,0,0,18.0,16.0,19.0,14.0,13,14,15,11,11
1461,3.4799999999999995,13,169100,4,1.0,36,0.36,4.5,1,0,0,0,0,20.0,19.0,16.0,20.0,9,15,20,1,7
1462,3.76,6,169124,4,1.0,15,0.15,7.833333333333333,1,0,0,0,0,8.0,13.0,8.0,9.0,2,7,9,2,4
1463,3.119999999999999,22,169212,4,1.0,36,0.36,9.666666666666666,1,0,0,0,0,22.0,19.0,24.0,18.0,19,14,14,25,16
1464,3.5199999999999996,12,169260,4,1.0,27,0.27,6.5,1,0,0,0,0,15.0,16.0,20.0,20.0,13,9,10,10,6
1465,3.6799999999999997,8,169292,4,1.0,21,0.21,7.166666666666667,1,0,0,0,0,12.0,7.0,5.0,6.0,3,10,6,7,6
1466,3.5999999999999996,10,169332,4,1.0,23,0.23,7.0,1,0,0,0,0,19.0,14.0,11.0,11.0,8,6,4,13,9
1467,3.76,6,169356,4,1.0,18,0.18,6.333333333333333,1,0,0,0,0,11.0,19.0,10.0,6.0,2,6,6,5,5
1468,2.999999999999999,25,169456,4,1.0,32,0.32,6.5,1,0,0,0,0,14.0,29.0,22.0,16.0,19,26,13,22,20
1469,3.6399999999999997,9,169492,4,1.0,23,0.23,8.833333333333334,1,0,0,0,0,19.0,16.0,12.0,9.0,9,9,4,9,5
1470,3.3199999999999994,17,169560,4,1.0,26,0.26,8.666666666666666,1,0,0,0,0,23.0,14.0,25.0,15.0,21,6,15,17,9
1471,3.6799999999999997,8,169592,4,1.0,26,0.26,8.333333333333334,1,0,0,0,0,12.0,18.0,12.0,10.0,7,6,6,9,4
1472,3.6399999999999997,9,169628,4,1.0,18,0.18,6.166666666666667,1,0,0,0,0,10.0,11.0,15.0,11.0,5,10,5,9,7
1473,3.3999999999999995,15,169688,4,1.0,37,0.37,4.666666666666667,1,0,0,0,0,17.0,18.0,19.0,25.0,12,16,16,9,7
1474,3.2799999999999994,18,169760,4,1.0,31,0.31,7.333333333333333,1,0,0,0,0,18.0,16.0,18.0,18.0,16,21,6,17,12
1475,3.3999999999999995,15,169820,4,1.0,33,0.33,7.333333333333333,1,0,0,0,0,18.0,7.0,22.0,13.0,5,23,12,6,14
1476,3.7199999999999998,7,169848,4,1.0,19,0.19,5.666666666666667,1,0,0,0,0,15.0,11.0,6.0,12.0,3,6,3,11,5
1477,2.719999999999999,32,169976,4,1.0,43,0.43,7.833333333333333,1,0,0,0,0,30.0,21.0,26.0,32.0,41,25,19,30,13
1478,3.039999999999999,24,170072,4,1.0,49,0.49,7.166666666666667,1,0,0,0,0,28.0,34.0,17.0,19.0,25,13,22,19,17
1479,3.5599999999999996,11,170116,4,1.0,28,0.28,6.333333333333333,1,0,0,0,0,22.0,13.0,14.0,12.0,11,9,16,3,5
1480,3.5599999999999996,11,170160,4,1.0,27,0.27,7.166666666666667,1,0,0,0,0,19.0,14.0,14.0,20.0,6,15,4,13,6
1481,3.6399999999999997,9,170196,4,1.0,25,0.25,7.166666666666667,1,0,0,0,0,13.0,14.0,15.0,12.0,6,7,17,0,6
1482,3.7199999999999998,7,170224,4,1.0,20,0.2,7.5,1,0,0,0,0,9.0,14.0,15.0,10.0,2,7,12,3,4
1483,3.2799999999999994,18,170296,4,1.0,42,0.42,8.0,1,0,0,0,0,22.0,25.0,16.0,14.0,20,11,7,24,10
1484,3.5199999999999996,12,170344,4,1.0,22,0.22,9.5,1,0,0,0,0,17.0,15.0,14.0,15.0,10,9,9,12,8
1485,3.5599999999999996,11,170388,4,1.0,27,0.27,8.166666666666666,1,0,0,0,0,18.0,12.0,14.0,12.0,11,13,6,10,4
1486,3.5199999999999996,12,170436,4,1.0,30,0.3,8.166666666666666,1,0,0,0,0,11.0,17.0,19.0,15.0,18,10,2,13,5
1487,3.8,5,170456,4,1.0,14,0.14,5.333333333333333,1,0,0,0,0,7.0,2.0,11.0,5.0,2,3,8,2,5
1488,3.5599999999999996,11,170500,4,1.0,23,0.23,9.833333333333334,1,0,0,0,0,11.0,14.0,13.0,13.0,13,10,5,8,8
1489,3.4799999999999995,13,170552,4,1.0,30,0.3,5.666666666666667,1,0,0,0,0,16.0,19.0,16.0,12.0,8,17,12,5,10
1490,3.5999999999999996,10,170592,4,1.0,26,0.26,4.166666666666667,1,0,0,0,0,12.0,14.0,12.0,15.0,11,5,4,15,5
1491,3.4799999999999995,13,170644,4,1.0,36,0.36,5.833333333333333,1,0,0,0,0,21.0,13.0,15.0,13.0,23,5,9,9,6
1492,3.079999999999999,23,170736,4,1.0,43,0.43,8.833333333333334,1,0,0,0,0,21.0,25.0,23.0,23.0,23,22,13,18,16
1493,3.4799999999999995,13,170788,4,1.0,30,0.3,6.0,1,0,0,0,0,19.0,20.0,22.0,16.0,9,16,12,5,10
1494,1.5599999999999978,61,171032,4,1.0,47,0.47,8.166666666666666,1,0,0,0,0,34.0,53.0,29.0,31.0,104,32,25,48,35
1495,3.5199999999999996,12,171080,4,1.0,24,0.24,9.166666666666666,1,0,0,0,0,6.0,9.0,21.0,18.0,19,5,5,9,10
1496,3.5599999999999996,11,171124,4,1.0,28,0.28,7.5,1,0,0,0,0,15.0,15.0,22.0,18.0,13,9,13,4,5
1497,3.6399999999999997,9,171160,4,1.0,23,0.23,6.833333333333333,1,0,0,0,0,8.0,10.0,13.0,13.0,7,4,10,10,5
1498,3.84,4,171176,4,1.0,11,0.11,7.833333333333333,1,0,0,0,0,6.0,13.0,9.0,4.0,3,5,1,3,4
1499,3.7199999999999998,7,171204,4,1.0,17,0.17,3.8333333333333335,1,0,0,0,0,5.0,9.0,17.0,9.0,7,2,6,4,9
1500,3.5199999999999996,12,171252,4,1.0,33,0.33,6.0,1,0,0,0,0,13.0,12.0,16.0,14.0,9,10,15,7,7
1501,3.2399999999999998,19,171328,4,1.0,48,0.48,8.666666666666666,1,0,0,0,0,22.0,18.0,24.0,22.0,27,10,16,16,7
1502,3.5999999999999996,10,171368,4,1.0,24,0.24,10.166666666666666,1,0,0,0,0,8.0,9.0,19.0,11.0,10,6,8,11,5
1503,3.5999999999999996,10,171408,4,1.0,24,0.24,6.333333333333333,1,0,0,0,0,13.0,8.0,19.0,15.0,9,13,7,2,9
1504,3.079999999999999,23,171500,4,1.0,45,0.45,10.166666666666666,1,0,0,0,0,20.0,16.0,21.0,20.0,27,16,24,16,9
1505,3.6799999999999997,8,171532,4,1.0,25,0.25,7.166666666666667,1,0,0,0,0,13.0,10.0,13.0,14.0,8,8,2,10,4
1506,3.5199999999999996,12,171580,4,1.0,32,0.32,6.833333333333333,1,0,0,0,0,17.0,16.0,17.0,10.0,18,10,5,10,5
1507,0.19999999999999774,95,171960,4,1.0,74,0.74,10.0,1,0,0,0,0,68.0,55.0,86.0,90.0,124,73,61,88,34
1508,3.6799999999999997,8,171992,4,1.0,19,0.19,2.8333333333333335,1,0,0,0,0,12.0,15.0,9.0,17.0,5,5,4,11,7
1509,3.5599999999999996,11,172036,4,1.0,28,0.28,6.0,1,0,0,0,0,11.0,15.0,13.0,10.0,14,5,6,12,7
1510,3.5599999999999996,11,172080,4,1.0,34,0.34,7.833333333333333,1,0,0,0,0,12.0,16.0,12.0,17.0,9,7,7,16,5
1511,3.6799999999999997,8,172112,4,1.0,15,0.15,5.166666666666667,1,0,0,0,0,11.0,11.0,7.0,11.0,8,5,11,1,7
1512,3.5199999999999996,12,172160,4,1.0,31,0.31,3.5,1,0,0,0,0,13.0,14.0,22.0,17.0,6,18,13,6,5
1513,3.5599999999999996,11,172204,4,1.0,32,0.32,8.833333333333334,1,0,0,0,0,14.0,12.0,13.0,15.0,15,3,8,13,5
1514,3.3999999999999995,15,172264,4,1.0,36,0.36,7.5,1,0,0,0,0,18.0,18.0,19.0,19.0,7,20,10,13,10
1515,2.5999999999999988,35,172404,4,1.0,46,0.46,7.5,1,0,0,0,0,34.0,27.0,40.0,33.0,36,34,26,26,18
1516,3.5599999999999996,11,172448,4,1.0,28,0.28,7.166666666666667,1,0,0,0,0,18.0,11.0,14.0,15.0,12,10,11,5,6
1517,3.2799999999999994,18,172520,4,1.0,49,0.49,8.333333333333334,1,0,0,0,0,21.0,18.0,28.0,20.0,14,21,15,17,5
1518,2.2799999999999985,43,172692,4,1.0,66,0.66,7.333333333333333,1,0,0,0,0,44.0,36.0,38.0,42.0,47,26,40,37,22
1519,3.76,6,172716,4,1.0,16,0.16,6.833333333333333,1,0,0,0,0,7.0,13.0,9.0,8.0,2,4,5,9,4
1520,3.76,6,172740,4,1.0,15,0.15,6.333333333333333,1,0,0,0,0,11.0,8.0,10.0,4.0,2,7,7,4,4
1521,1.9199999999999986,52,172948,4,1.0,55,0.55,8.833333333333334,1,0,0,0,0,44.0,53.0,42.0,42.0,47,44,36,48,33
1522,3.5999999999999996,10,172988,4,1.0,29,0.29,5.666666666666667,1,0,0,0,0,12.0,10.0,11.0,18.0,16,1,8,11,4
1523,2.999999999999999,25,173088,4,1.0,53,0.53,6.333333333333333,1,0,0,0,0,30.0,28.0,25.0,25.0,13,29,14,28,16
1524,3.5199999999999996,12,173136,4,1.0,26,0.26,7.0,1,0,0,0,0,21.0,13.0,16.0,20.0,11,6,8,18,5
1525,3.5199999999999996,12,173184,4,1.0,31,0.31,10.166666666666666,1,0,0,0,0,22.0,15.0,11.0,9.0,12,13,8,8,7
1526,3.7199999999999998,7,173212,4,1.0,18,0.18,8.666666666666666,1,0,0,0,0,8.0,12.0,15.0,8.0,7,8,5,4,4
1527,2.3599999999999985,41,173376,4,1.0,62,0.62,8.166666666666666,1,0,0,0,0,34.0,48.0,41.0,40.0,51,33,28,36,16
1528,3.76,6,173400,4,1.0,17,0.17,6.0,1,0,0,0,0,14.0,10.0,15.0,10.0,4,5,5,6,4
1529,3.76,6,173424,4,1.0,16,0.16,5.833333333333333,1,0,0,0,0,11.0,10.0,9.0,17.0,3,5,4,6,6
1530,3.6399999999999997,9,173460,4,1.0,21,0.21,8.0,1,0,0,0,0,11.0,11.0,8.0,13.0,12,4,5,9,6
1531,3.4399999999999995,14,173516,4,1.0,33,0.33,6.166666666666667,1,0,0,0,0,11.0,16.0,19.0,19.0,19,11,11,8,7
1532,0.1599999999999977,96,173900,4,1.0,65,0.65,6.666666666666667,1,0,0,0,0,96.0,82.0,81.0,54.0,111,91,45,104,33
1533,3.2399999999999993,19,173976,4,1.0,43,0.43,9.5,1,0,0,0,0,31.0,19.0,26.0,17.0,16,28,11,15,6
1534,3.6799999999999997,8,174008,4,1.0,20,0.2,7.0,1,0,0,0,0,14.0,7.0,12.0,12.0,4,9,4,8,7
1535,3.4399999999999995,14,174064,4,1.0,31,0.31,7.833333333333333,1,0,0,0,0,19.0,17.0,21.0,22.0,13,18,6,13,6
1536,3.6799999999999997,8,174096,4,1.0,23,0.23,6.166666666666667,1,0,0,0,0,8.0,11.0,13.0,12.0,4,8,14,2,4
1537,3.6399999999999997,9,174132,4,1.0,23,0.23,6.166666666666667,1,0,0,0,0,17.0,8.0,11.0,10.0,11,9,5,6,5
1538,3.5199999999999996,12,174180,4,1.0,37,0.37,7.833333333333333,1,0,0,0,0,14.0,22.0,13.0,13.0,5,22,4,12,5
1539,3.5599999999999996,11,174224,4,1.0,30,0.3,4.333333333333333,1,0,0,0,0,16.0,16.0,15.0,12.0,9,11,5,13,6
1540,3.5599999999999996,11,174268,4,1.0,27,0.27,4.666666666666667,1,0,0,0,0,21.0,11.0,13.0,11.0,15,4,9,12,4
1541,3.76,6,174292,4,1.0,11,0.11,8.0,1,0,0,0,0,8.0,16.0,8.0,8.0,11,7,2,0,4
1542,3.6799999999999997,8,174324,4,1.0,25,0.25,9.833333333333334,1,0,0,0,0,8.0,17.0,9.0,9.0,7,5,7,9,4
1543,3.5999999999999996,10,174364,4,1.0,24,0.24,7.0,1,0,0,0,0,12.0,12.0,16.0,15.0,4,16,7,8,5
1544,3.76,6,174388,4,1.0,15,0.15,4.666666666666667,1,0,0,0,0,14.0,10.0,7.0,9.0,3,4,7,4,6
1545,3.76,6,174412,4,1.0,16,0.16,7.833333333333333,1,0,0,0,0,7.0,7.0,8.0,9.0,2,8,3,7,4
1546,3.5599999999999996,11,174456,4,1.0,24,0.24,7.166666666666667,1,0,0,0,0,15.0,17.0,9.0,11.0,16,10,7,6,5
1547,2.799999999999999,30,174576,4,1.0,57,0.57,9.166666666666666,1,0,0,0,0,28.0,31.0,28.0,33.0,38,36,13,23,10
1548,2.2399999999999984,44,174752,4,1.0,65,0.65,8.0,1,0,0,0,0,53.0,44.0,53.0,45.0,54,45,34,34,9
1549,3.7199999999999998,7,174780,4,1.0,18,0.18,7.5,1,0,0,0,0,15.0,10.0,8.0,6.0,6,3,5,8,6
1550,3.3999999999999995,15,174840,4,1.0,39,0.39,7.666666666666667,1,0,0,0,0,16.0,19.0,20.0,16.0,8,17,19,10,6
1551,3.6799999999999997,8,174872,4,1.0,20,0.2,5.666666666666667,1,0,0,0,0,11.0,11.0,11.0,7.0,8,9,8,3,4
1552,2.879999999999999,28,174984,4,1.0,53,0.53,7.833333333333333,1,0,0,0,0,29.0,32.0,32.0,36.0,23,31,19,24,15
1553,3.8,5,175004,4,1.0,12,0.12,6.166666666666667,1,0,0,0,0,6.0,14.0,9.0,11.0,4,4,3,4,5
1554,2.1999999999999984,45,175184,4,1.0,51,0.51,5.833333333333333,1,0,0,0,0,48.0,45.0,45.0,36.0,35,54,37,39,15
1555,3.5999999999999996,10,175224,4,1.0,18,0.18,5.833333333333333,1,0,0,0,0,19.0,11.0,13.0,19.0,8,8,9,8,7
1556,3.3599999999999994,16,175288,4,1.0,32,0.32,9.166666666666666,1,0,0,0,0,16.0,27.0,23.0,16.0,9,21,15,12,7
1557,2.839999999999999,29,175404,4,1.0,48,0.48,6.5,1,0,0,0,0,26.0,28.0,40.0,32.0,22,34,24,25,11
1558,3.6799999999999997,8,175436,4,1.0,21,0.21,6.833333333333333,1,0,0,0,0,17.0,14.0,6.0,13.0,6,7,9,6,4
1559,3.4799999999999995,13,175488,4,1.0,29,0.29,8.166666666666666,1,0,0,0,0,15.0,18.0,21.0,16.0,6,15,14,10,7
1560,2.5199999999999987,37,175636,4,1.0,50,0.5,5.333333333333333,1,0,0,0,0,35.0,39.0,43.0,32.0,34,29,39,30,16
1561,3.2799999999999994,18,175708,4,1.0,42,0.42,8.0,1,0,0,0,0,22.0,21.0,18.0,15.0,11,20,8,21,12
1562,3.5999999999999996,10,175748,4,1.0,25,0.25,7.166666666666667,1,0,0,0,0,17.0,12.0,17.0,15.0,5,12,7,12,4
1563,3.4399999999999995,14,175804,4,1.0,35,0.35,9.166666666666666,1,0,0,0,0,13.0,14.0,22.0,19.0,14,13,15,4,10
1564,2.5999999999999988,35,175944,4,1.0,65,0.65,9.333333333333334,1,0,0,0,0,36.0,33.0,36.0,40.0,32,25,36,33,14
1565,3.76,6,175968,4,1.0,17,0.17,5.666666666666667,1,0,0,0,0,7.0,12.0,5.0,14.0,4,5,4,7,4
1566,3.76,6,175992,4,1.0,17,0.17,7.5,1,0,0,0,0,14.0,5.0,9.0,17.0,1,3,7,9,4
1567,3.8,5,176012,4,1.0,15,0.15,9.333333333333334,1,0,0,0,0,12.0,14.0,14.0,7.0,4,5,3,3,5
1568,3.7199999999999998,7,176040,4,1.0,19,0.19,4.833333333333333,1,0,0,0,0,10.0,9.0,9.0,9.0,2,5,6,10,5
1569,2.879999999999999,28,176152,4,1.0,45,0.45,7.5,1,0,0,0,0,34.0,31.0,31.0,24.0,28,29,10,33,12
1570,2.4799999999999986,38,176304,4,1.0,45,0.45,7.0,1,0,0,0,0,42.0,33.0,37.0,33.0,20,33,37,48,14
1571,3.1599999999999993,21,176388,4,1.0,37,0.37,7.666666666666667,1,0,0,0,0,24.0,21.0,19.0,24.0,21,12,21,23,7
1572,3.6799999999999997,8,176420,4,1.0,21,0.21,6.166666666666667,1,0,0,0,0,9.0,17.0,15.0,12.0,2,13,10,1,6
1573,3.3599999999999994,16,176484,4,1.0,39,0.39,8.833333333333334,1,0,0,0,0,20.0,15.0,20.0,19.0,17,11,13,14,9
1574,3.6399999999999997,9,176520,4,1.0,17,0.17,8.666666666666666,1,0,0,0,0,15.0,10.0,9.0,13.0,3,9,2,15,7
1575,3.2399999999999993,19,176596,4,1.0,45,0.45,6.333333333333333,1,0,0,0,0,18.0,25.0,21.0,26.0,10,22,11,22,11
1576,3.6799999999999997,8,176628,4,1.0,21,0.21,6.166666666666667,1,0,0,0,0,12.0,14.0,16.0,11.0,5,6,7,9,5
1577,-0.36000000000000254,109,177064,4,1.0,74,0.74,7.833333333333333,1,0,0,0,0,92.0,97.0,71.0,72.0,57,116,86,129,48
1578,1.9599999999999982,51,177268,4,1.0,43,0.43,7.333333333333333,1,0,0,0,0,47.0,28.0,43.0,39.0,24,45,38,75,22
1579,3.6399999999999997,9,177304,4,1.0,23,0.23,5.833333333333333,1,0,0,0,0,15.0,19.0,8.0,13.0,9,8,9,5,5
1580,3.6399999999999997,9,177340,4,1.0,23,0.23,9.666666666666666,1,0,0,0,0,15.0,10.0,20.0,8.0,8,9,5,10,4
1581,3.119999999999999,22,177428,4,1.0,32,0.32,6.666666666666667,1,0,0,0,0,17.0,18.0,26.0,21.0,15,20,25,16,12
1582,3.5599999999999996,11,177472,4,1.0,28,0.28,5.5,1,0,0,0,0,17.0,10.0,20.0,14.0,9,16,3,11,5
1583,3.6799999999999997,8,177504,4,1.0,24,0.24,8.0,1,0,0,0,0,11.0,8.0,13.0,11.0,7,4,5,10,6
1584,3.8,5,177524,4,1.0,14,0.14,9.0,1,0,0,0,0,15.0,8.0,11.0,8.0,4,3,8,1,4
1585,0.7599999999999978,81,177848,4,1.0,60,0.6,8.833333333333334,1,0,0,0,0,56.0,67.0,85.0,59.0,64,79,66,88,27
1586,3.04,24,177944,4,1.0,46,0.46,9.0,1,0,0,0,0,27.0,25.0,24.0,25.0,25,18,21,23,9
1587,3.5599999999999996,11,177988,4,1.0,29,0.29,6.0,1,0,0,0,0,21.0,16.0,20.0,15.0,16,1,8,14,5
1588,3.6399999999999997,9,178024,4,1.0,21,0.21,9.166666666666666,1,0,0,0,0,13.0,8.0,11.0,15.0,7,7,5,12,5
1589,3.6399999999999997,9,178060,4,1.0,14,0.14,6.666666666666667,1,0,0,0,0,11.0,15.0,9.0,20.0,4,5,13,6,8
1590,3.2799999999999994,18,178132,4,1.0,35,0.35,8.333333333333334,1,0,0,0,0,24.0,25.0,18.0,25.0,14,12,16,23,7
1591,3.5199999999999996,12,178180,4,1.0,31,0.31,9.333333333333334,1,0,0,0,0,19.0,17.0,15.0,11.0,13,6,12,11,6
1592,3.5999999999999996,10,178220,4,1.0,24,0.24,8.166666666666666,1,0,0,0,0,19.0,15.0,17.0,14.0,4,9,9,9,9
1593,3.5999999999999996,10,178260,4,1.0,22,0.22,7.166666666666667,1,0,0,0,0,12.0,16.0,13.0,15.0,8,2,12,10,8
1594,3.6799999999999997,8,178292,4,1.0,19,0.19,5.666666666666667,1,0,0,0,0,12.0,11.0,12.0,10.0,5,9,8,6,4
1595,3.6799999999999997,8,178324,4,1.0,18,0.18,8.5,1,0,0,0,0,8.0,7.0,7.0,15.0,5,4,10,6,7
1596,3.2799999999999994,18,178396,4,1.0,30,0.3,8.0,1,0,0,0,0,24.0,19.0,18.0,24.0,15,8,16,22,11
1597,3.84,4,178412,4,1.0,10,0.1,5.666666666666667,1,0,0,0,0,9.0,15.0,8.0,4.0,1,2,6,1,6
1598,3.3599999999999994,16,178476,4,1.0,38,0.38,4.5,1,0,0,0,0,22.0,22.0,19.0,22.0,19,4,22,9,10
1599,3.6399999999999997,9,178512,4,1.0,25,0.25,6.333333333333333,1,0,0,0,0,9.0,11.0,13.0,10.0,6,6,7,12,5
