episode,episode_return,episode_length,env_steps,items_collected_total,fraction_items_collected,unique_cells_visited,coverage_fraction,mean_pairwise_dist,success,agent0_items,agent1_items,agent2_items,agent3_items,agent0_dist,agent1_dist,agent2_dist,agent3_dist,freq_up,freq_down,freq_left,freq_right,freq_stay
1372,3.039999999999999,24,118772,4,1.0,44,0.44,0.5,1,0,0,0,0,24.0,25.0,9.0,23.0,26,7,28,9,26
1373,3.2799999999999994,18,118844,4,1.0,23,0.23,0.0,1,0,0,0,0,18.0,15.0,19.0,21.0,0,33,12,17,10
1374,3.3599999999999994,16,118908,4,1.0,27,0.27,0.0,1,0,0,0,0,15.0,21.0,19.0,17.0,21,5,24,6,8
1375,3.1999999999999993,20,118988,4,1.0,28,0.28,2.0,1,0,0,0,0,30.0,30.0,18.0,22.0,8,21,22,13,16
1376,3.079999999999999,23,119080,4,1.0,35,0.35,0.5,1,0,0,0,0,14.0,19.0,25.0,23.0,21,3,18,21,29
1377,3.6399999999999997,9,119116,4,1.0,25,0.25,1.6666666666666667,1,0,0,0,0,15.0,8.0,8.0,14.0,1,14,3,12,6
1378,3.4399999999999995,14,119172,4,1.0,28,0.28,0.0,1,0,0,0,0,19.0,19.0,13.0,17.0,1,15,26,6,8
1379,3.6799999999999997,8,119204,4,1.0,20,0.2,5.166666666666667,1,0,0,0,0,16.0,11.0,8.0,10.0,2,13,7,4,6
1380,3.119999999999999,22,119292,4,1.0,34,0.34,0.0,1,0,0,0,0,23.0,24.0,25.0,29.0,11,36,8,23,10
1381,3.4399999999999995,14,119348,4,1.0,21,0.21,1.5,1,0,0,0,0,17.0,22.0,22.0,16.0,15,6,13,7,15
1382,3.3599999999999994,16,119412,4,1.0,26,0.26,1.6666666666666667,1,0,0,0,0,19.0,19.0,13.0,16.0,0,28,15,9,12
1383,3.4799999999999995,13,119464,4,1.0,30,0.3,2.1666666666666665,1,0,0,0,0,14.0,22.0,9.0,20.0,5,18,1,18,10
1384,3.3999999999999995,15,119524,4,1.0,36,0.36,2.6666666666666665,1,0,0,0,0,17.0,14.0,13.0,17.0,23,3,16,2,16
1385,3.84,4,119540,4,1.0,12,0.12,3.3333333333333335,1,0,0,0,0,13.0,7.0,7.0,9.0,1,3,2,6,4
1386,3.2399999999999993,19,119616,4,1.0,31,0.31,1.1666666666666667,1,0,0,0,0,17.0,20.0,18.0,22.0,9,24,28,9,6
1387,3.76,6,119640,4,1.0,14,0.14,6.0,1,0,0,0,0,9.0,13.0,16.0,9.0,5,8,2,2,7
1388,3.6399999999999997,9,119676,4,1.0,30,0.3,2.3333333333333335,1,0,0,0,0,15.0,6.0,13.0,20.0,0,17,10,4,5
1389,3.5999999999999996,10,119716,4,1.0,22,0.22,2.0,1,0,0,0,0,13.0,13.0,9.0,17.0,16,4,0,15,5
1390,3.3599999999999994,16,119780,4,1.0,26,0.26,0.5,1,0,0,0,0,14.0,21.0,21.0,17.0,27,9,17,0,11
1391,3.6399999999999997,9,119816,4,1.0,25,0.25,2.1666666666666665,1,0,0,0,0,16.0,15.0,19.0,10.0,16,0,0,16,4
1392,3.3999999999999995,15,119876,4,1.0,29,0.29,2.3333333333333335,1,0,0,0,0,13.0,12.0,23.0,9.0,13,3,13,7,24
1393,3.3199999999999994,17,119944,4,1.0,38,0.38,0.5,1,0,0,0,0,24.0,24.0,24.0,17.0,31,4,23,4,6
1394,3.4799999999999995,13,119996,4,1.0,24,0.24,7.666666666666667,1,0,0,0,0,6.0,19.0,20.0,12.0,9,6,7,7,23
1395,3.76,6,120020,4,1.0,15,0.15,2.6666666666666665,1,0,0,0,0,7.0,6.0,13.0,18.0,6,5,3,6,4
1396,3.6799999999999997,8,120052,4,1.0,20,0.2,0.5,1,0,0,0,0,8.0,10.0,13.0,12.0,13,3,1,10,5
1397,3.4799999999999995,13,120104,4,1.0,23,0.23,2.5,1,0,0,0,0,12.0,17.0,17.0,12.0,5,16,16,1,14
1398,3.3199999999999994,17,120172,4,1.0,39,0.39,2.1666666666666665,1,0,0,0,0,16.0,21.0,21.0,22.0,25,12,9,12,10
1399,3.5599999999999996,11,120216,4,1.0,26,0.26,1.0,1,0,0,0,0,9.0,18.0,12.0,14.0,23,0,0,16,5
1400,3.5599999999999996,11,120260,4,1.0,26,0.26,2.5,1,0,0,0,0,17.0,13.0,8.0,13.0,14,0,13,3,14
1401,3.8,5,120280,4,1.0,14,0.14,4.166666666666667,1,0,0,0,0,9.0,11.0,6.0,6.0,5,3,2,5,5
1402,3.5199999999999996,12,120328,4,1.0,21,0.21,1.3333333333333333,1,0,0,0,0,14.0,12.0,16.0,19.0,9,7,5,20,7
1403,3.6399999999999997,9,120364,4,1.0,24,0.24,4.166666666666667,1,0,0,0,0,13.0,18.0,16.0,6.0,3,10,1,16,6
1404,3.6399999999999997,9,120400,4,1.0,26,0.26,7.833333333333333,1,0,0,0,0,11.0,15.0,14.0,16.0,8,5,2,13,8
1405,2.999999999999999,25,120500,4,1.0,33,0.33,4.5,1,0,0,0,0,16.0,23.0,14.0,21.0,23,14,17,2,44
1406,3.1599999999999993,21,120584,4,1.0,40,0.4,0.5,1,0,0,0,0,25.0,20.0,28.0,25.0,15,31,4,30,4
1407,3.3599999999999994,16,120648,4,1.0,27,0.27,2.0,1,0,0,0,0,22.0,5.0,13.0,23.0,2,17,7,8,30
1408,3.079999999999999,23,120740,4,1.0,38,0.38,0.0,1,0,0,0,0,27.0,29.0,29.0,25.0,31,16,26,11,8
1409,3.76,6,120764,4,1.0,14,0.14,2.8333333333333335,1,0,0,0,0,14.0,13.0,6.0,6.0,2,5,5,6,6
1410,3.5599999999999996,11,120808,4,1.0,22,0.22,1.0,1,0,0,0,0,11.0,12.0,7.0,9.0,7,9,15,3,10
1411,3.76,6,120832,4,1.0,18,0.18,6.333333333333333,1,0,0,0,0,12.0,9.0,9.0,12.0,14,0,1,4,5
1412,3.7199999999999998,7,120860,4,1.0,19,0.19,1.3333333333333333,1,0,0,0,0,12.0,11.0,13.0,12.0,2,10,8,4,4
1413,3.4799999999999995,13,120912,4,1.0,23,0.23,1.0,1,0,0,0,0,13.0,12.0,15.0,18.0,16,6,19,5,6
1414,3.5199999999999996,12,120960,4,1.0,27,0.27,1.0,1,0,0,0,0,12.0,15.0,16.0,21.0,2,19,5,17,5
1415,3.4799999999999995,13,121012,4,1.0,37,0.37,2.0,1,0,0,0,0,18.0,20.0,14.0,24.0,2,29,2,11,8
1416,3.5599999999999996,11,121056,4,1.0,21,0.21,3.5,1,0,0,0,0,14.0,14.0,18.0,17.0,7,4,9,7,17
1417,3.76,6,121080,4,1.0,17,0.17,4.166666666666667,1,0,0,0,0,11.0,11.0,10.0,8.0,1,5,2,12,4
1418,3.3599999999999994,16,121144,4,1.0,28,0.28,1.0,1,0,0,0,0,24.0,22.0,17.0,16.0,4,25,26,4,5
1419,3.4399999999999995,14,121200,4,1.0,29,0.29,0.0,1,0,0,0,0,22.0,18.0,20.0,18.0,6,22,7,16,5
1420,3.3599999999999994,16,121264,4,1.0,30,0.3,0.5,1,0,0,0,0,28.0,23.0,18.0,24.0,0,25,14,16,9
1421,3.4399999999999995,14,121320,4,1.0,27,0.27,5.166666666666667,1,0,0,0,0,19.0,16.0,20.0,15.0,11,14,8,13,10
1422,3.6799999999999997,8,121352,4,1.0,22,0.22,2.8333333333333335,1,0,0,0,0,15.0,11.0,8.0,16.0,3,10,0,15,4
1423,3.5199999999999996,12,121400,4,1.0,26,0.26,2.5,1,0,0,0,0,17.0,14.0,21.0,16.0,19,3,3,19,4
1424,3.6399999999999997,9,121436,4,1.0,20,0.2,4.0,1,0,0,0,0,8.0,12.0,12.0,9.0,0,8,10,4,14
1425,3.2399999999999993,19,121512,4,1.0,28,0.28,1.6666666666666667,1,0,0,0,0,17.0,21.0,16.0,22.0,6,20,30,8,12
1426,3.6399999999999997,9,121548,4,1.0,28,0.28,4.333333333333333,1,0,0,0,0,8.0,9.0,18.0,19.0,0,21,4,6,5
1427,3.3999999999999995,15,121608,4,1.0,34,0.34,0.5,1,0,0,0,0,16.0,23.0,13.0,7.0,12,9,2,21,16
1428,3.6399999999999997,9,121644,4,1.0,24,0.24,1.6666666666666667,1,0,0,0,0,14.0,15.0,4.0,18.0,4,8,8,7,9
1429,3.5999999999999996,10,121684,4,1.0,18,0.18,2.0,1,0,0,0,0,17.0,13.0,11.0,11.0,5,8,17,1,9
1430,3.4399999999999995,14,121740,4,1.0,30,0.3,1.0,1,0,0,0,0,10.0,17.0,18.0,13.0,2,34,0,13,7
1431,3.5999999999999996,10,121780,4,1.0,26,0.26,4.166666666666667,1,0,0,0,0,21.0,17.0,20.0,13.0,9,7,3,12,9
1432,3.1599999999999993,21,121864,4,1.0,29,0.29,1.1666666666666667,1,0,0,0,0,7.0,18.0,25.0,24.0,22,7,24,2,29
1433,3.4399999999999995,14,121920,4,1.0,31,0.31,0.5,1,0,0,0,0,16.0,17.0,21.0,16.0,1,21,6,21,7
1434,3.1999999999999993,20,122000,4,1.0,38,0.38,2.1666666666666665,1,0,0,0,0,22.0,21.0,25.0,18.0,11,27,8,15,19
1435,3.4799999999999995,13,122052,4,1.0,22,0.22,3.8333333333333335,1,0,0,0,0,18.0,11.0,12.0,19.0,1,16,19,2,14
1436,3.4799999999999995,13,122104,4,1.0,25,0.25,2.6666666666666665,1,0,0,0,0,11.0,14.0,22.0,16.0,2,23,7,10,10
1437,3.3999999999999995,15,122164,4,1.0,27,0.27,2.0,1,0,0,0,0,20.0,16.0,16.0,14.0,8,11,8,23,10
1438,3.5199999999999996,12,122212,4,1.0,20,0.2,4.833333333333333,1,0,0,0,0,16.0,18.0,8.0,13.0,9,4,7,11,17
1439,3.5999999999999996,10,122252,4,1.0,19,0.19,6.166666666666667,1,0,0,0,0,11.0,10.0,14.0,11.0,10,13,2,8,7
1440,3.7199999999999998,7,122280,4,1.0,16,0.16,3.6666666666666665,1,0,0,0,0,9.0,8.0,6.0,10.0,1,10,4,4,9
1441,3.3599999999999994,16,122344,4,1.0,29,0.29,4.166666666666667,1,0,0,0,0,14.0,17.0,19.0,17.0,8,3,10,25,18
1442,3.6399999999999997,9,122380,4,1.0,28,0.28,3.8333333333333335,1,0,0,0,0,15.0,13.0,13.0,9.0,2,17,9,1,7
1443,3.3199999999999994,17,122448,4,1.0,33,0.33,1.5,1,0,0,0,0,20.0,21.0,24.0,15.0,3,26,3,24,12
1444,3.2799999999999994,18,122520,4,1.0,29,0.29,0.0,1,0,0,0,0,26.0,24.0,11.0,26.0,4,27,5,20,16
1445,3.5599999999999996,11,122564,4,1.0,23,0.23,4.0,1,0,0,0,0,25.0,23.0,13.0,13.0,11,7,3,14,9
1446,3.6399999999999997,9,122600,4,1.0,22,0.22,4.666666666666667,1,0,0,0,0,13.0,6.0,11.0,18.0,5,0,9,15,7
1447,3.4799999999999995,13,122652,4,1.0,19,0.19,0.0,1,0,0,0,0,13.0,16.0,19.0,16.0,23,2,2,19,6
1448,3.3599999999999994,16,122716,4,1.0,33,0.33,1.8333333333333333,1,0,0,0,0,24.0,11.0,21.0,15.0,1,21,1,26,15
1449,3.2799999999999994,18,122788,4,1.0,26,0.26,0.0,1,0,0,0,0,22.0,27.0,25.0,27.0,4,28,15,17,8
1450,3.5999999999999996,10,122828,4,1.0,20,0.2,1.1666666666666667,1,0,0,0,0,11.0,13.0,11.0,10.0,2,6,6,18,8
1451,3.6399999999999997,9,122864,4,1.0,24,0.24,2.1666666666666665,1,0,0,0,0,15.0,12.0,12.0,15.0,20,3,7,0,6
1452,3.76,6,122888,4,1.0,15,0.15,4.5,1,0,0,0,0,13.0,7.0,7.0,11.0,3,10,2,3,6
1453,3.4399999999999995,14,122944,4,1.0,33,0.33,0.0,1,0,0,0,0,21.0,14.0,20.0,14.0,10,6,27,5,8
1454,3.3999999999999995,15,123004,4,1.0,36,0.36,2.3333333333333335,1,0,0,0,0,15.0,15.0,13.0,19.0,1,20,20,0,19
1455,3.8,5,123024,4,1.0,15,0.15,3.6666666666666665,1,0,0,0,0,10.0,13.0,9.0,14.0,6,4,5,1,4
1456,3.2399999999999993,19,123100,4,1.0,31,0.31,0.6666666666666666,1,0,0,0,0,23.0,13.0,24.0,16.0,27,5,15,10,19
1457,3.5999999999999996,10,123140,4,1.0,31,0.31,1.5,1,0,0,0,0,21.0,18.0,9.0,9.0,2,12,20,1,5
1458,3.76,6,123164,4,1.0,16,0.16,4.666666666666667,1,0,0,0,0,5.0,9.0,14.0,13.0,4,9,4,2,5
1459,3.3999999999999995,15,123224,4,1.0,26,0.26,0.0,1,0,0,0,0,22.0,20.0,15.0,15.0,4,17,4,27,8
1460,3.2399999999999993,19,123300,4,1.0,31,0.31,2.1666666666666665,1,0,0,0,0,22.0,13.0,22.0,16.0,9,23,22,1,21
1461,3.2799999999999994,18,123372,4,1.0,31,0.31,2.0,1,0,0,0,0,20.0,15.0,25.0,25.0,15,8,28,1,20
1462,3.5199999999999996,12,123420,4,1.0,24,0.24,2.5,1,0,0,0,0,14.0,19.0,19.0,11.0,3,17,14,5,9
1463,3.5599999999999996,11,123464,4,1.0,28,0.28,1.0,1,0,0,0,0,15.0,6.0,21.0,13.0,0,26,2,11,5
1464,3.5199999999999996,12,123512,4,1.0,26,0.26,1.0,1,0,0,0,0,17.0,18.0,13.0,12.0,17,2,21,3,5
1465,3.6799999999999997,8,123544,4,1.0,24,0.24,4.0,1,0,0,0,0,13.0,19.0,18.0,8.0,7,6,3,12,4
1466,3.5599999999999996,11,123588,4,1.0,25,0.25,3.5,1,0,0,0,0,11.0,12.0,10.0,14.0,18,3,7,11,5
1467,3.3199999999999994,17,123656,4,1.0,35,0.35,0.5,1,0,0,0,0,21.0,9.0,23.0,21.0,23,8,17,3,17
1468,3.2799999999999994,18,123728,4,1.0,30,0.3,1.0,1,0,0,0,0,27.0,25.0,29.0,26.0,24,8,26,7,7
1469,3.4799999999999995,13,123780,4,1.0,24,0.24,0.0,1,0,0,0,0,11.0,23.0,21.0,17.0,9,5,9,22,7
1470,3.6799999999999997,8,123812,4,1.0,19,0.19,5.166666666666667,1,0,0,0,0,9.0,6.0,16.0,14.0,9,7,5,3,8
1471,3.6799999999999997,8,123844,4,1.0,23,0.23,5.166666666666667,1,0,0,0,0,12.0,13.0,8.0,13.0,3,12,2,10,5
1472,3.5599999999999996,11,123888,4,1.0,20,0.2,2.8333333333333335,1,0,0,0,0,6.0,14.0,15.0,7.0,1,11,1,17,14
1473,3.5599999999999996,11,123932,4,1.0,25,0.25,2.0,1,0,0,0,0,20.0,10.0,12.0,23.0,2,10,21,4,7
1474,3.5999999999999996,10,123972,4,1.0,24,0.24,2.0,1,0,0,0,0,9.0,15.0,11.0,11.0,9,8,1,15,7
1475,3.6399999999999997,9,124008,4,1.0,30,0.3,3.8333333333333335,1,0,0,0,0,16.0,8.0,11.0,12.0,2,14,11,3,6
1476,3.6799999999999997,8,124040,4,1.0,23,0.23,3.6666666666666665,1,0,0,0,0,15.0,6.0,11.0,13.0,3,9,1,14,5
1477,3.5599999999999996,11,124084,4,1.0,25,0.25,1.8333333333333333,1,0,0,0,0,18.0,17.0,10.0,12.0,0,17,16,4,7
1478,3.5599999999999996,11,124128,4,1.0,27,0.27,2.0,1,0,0,0,0,14.0,12.0,21.0,12.0,21,1,13,5,4
1479,3.5199999999999996,12,124176,4,1.0,30,0.3,1.3333333333333333,1,0,0,0,0,18.0,22.0,8.0,18.0,8,4,24,1,11
1480,3.5599999999999996,11,124220,4,1.0,26,0.26,4.0,1,0,0,0,0,15.0,11.0,11.0,17.0,1,20,5,7,11
1481,3.2399999999999993,19,124296,4,1.0,34,0.34,0.5,1,0,0,0,0,22.0,22.0,14.0,21.0,24,12,23,1,16
1482,3.5999999999999996,10,124336,4,1.0,20,0.2,6.166666666666667,1,0,0,0,0,15.0,16.0,14.0,19.0,3,7,14,3,13
1483,3.4399999999999995,14,124392,4,1.0,27,0.27,0.0,1,0,0,0,0,16.0,23.0,17.0,15.0,7,12,3,29,5
1484,3.4399999999999995,14,124448,4,1.0,34,0.34,2.6666666666666665,1,0,0,0,0,19.0,13.0,13.0,19.0,22,4,13,9,8
1485,3.2399999999999993,19,124524,4,1.0,35,0.35,0.0,1,0,0,0,0,26.0,16.0,22.0,16.0,7,24,25,9,11
1486,3.5199999999999996,12,124572,4,1.0,28,0.28,2.5,1,0,0,0,0,20.0,16.0,16.0,19.0,4,20,7,11,6
1487,3.4399999999999995,14,124628,4,1.0,20,0.2,0.0,1,0,0,0,0,19.0,13.0,13.0,18.0,8,10,25,5,8
1488,3.1999999999999993,20,124708,4,1.0,37,0.37,1.5,1,0,0,0,0,27.0,23.0,7.0,18.0,22,5,22,2,29
1489,3.3999999999999995,15,124768,4,1.0,29,0.29,1.0,1,0,0,0,0,21.0,13.0,21.0,16.0,1,19,22,8,10
1490,3.5599999999999996,11,124812,4,1.0,21,0.21,0.0,1,0,0,0,0,15.0,11.0,17.0,15.0,10,6,4,18,6
1491,3.4799999999999995,13,124864,4,1.0,26,0.26,0.5,1,0,0,0,0,17.0,14.0,15.0,17.0,27,1,4,13,7
1492,3.4399999999999995,14,124920,4,1.0,29,0.29,0.6666666666666666,1,0,0,0,0,16.0,22.0,23.0,16.0,1,21,1,26,7
1493,3.7199999999999998,7,124948,4,1.0,18,0.18,4.5,1,0,0,0,0,11.0,8.0,17.0,9.0,6,2,12,2,6
1494,3.2399999999999993,19,125024,4,1.0,37,0.37,1.8333333333333333,1,0,0,0,0,19.0,18.0,20.0,21.0,10,26,17,7,16
1495,3.2399999999999993,19,125100,4,1.0,41,0.41,4.0,1,0,0,0,0,28.0,20.0,18.0,9.0,13,10,6,35,12
1496,3.4799999999999995,13,125152,4,1.0,27,0.27,0.0,1,0,0,0,0,20.0,15.0,14.0,21.0,6,18,22,1,5
1497,3.6399999999999997,9,125188,4,1.0,24,0.24,4.166666666666667,1,0,0,0,0,10.0,12.0,14.0,13.0,6,0,6,20,4
1498,3.5999999999999996,10,125228,4,1.0,21,0.21,3.0,1,0,0,0,0,10.0,14.0,9.0,10.0,10,6,10,4,10
1499,3.6799999999999997,8,125260,4,1.0,19,0.19,2.0,1,0,0,0,0,7.0,7.0,20.0,10.0,14,2,7,5,4
1500,3.6799999999999997,8,125292,4,1.0,20,0.2,5.666666666666667,1,0,0,0,0,6.0,10.0,14.0,10.0,12,2,1,4,13
1501,3.5999999999999996,10,125332,4,1.0,22,0.22,1.8333333333333333,1,0,0,0,0,14.0,18.0,14.0,13.0,21,0,0,15,4
1502,3.3599999999999994,16,125396,4,1.0,25,0.25,0.0,1,0,0,0,0,14.0,24.0,20.0,23.0,2,18,6,26,12
1503,3.5199999999999996,12,125444,4,1.0,26,0.26,0.6666666666666666,1,0,0,0,0,19.0,18.0,22.0,17.0,15,8,19,1,5
1504,3.4799999999999995,13,125496,4,1.0,24,0.24,0.0,1,0,0,0,0,18.0,15.0,17.0,16.0,7,21,10,8,6
1505,3.7199999999999998,7,125524,4,1.0,15,0.15,2.6666666666666665,1,0,0,0,0,11.0,13.0,11.0,9.0,4,5,1,13,5
1506,3.7199999999999998,7,125552,4,1.0,14,0.14,4.0,1,0,0,0,0,10.0,10.0,11.0,11.0,8,4,3,7,6
1507,3.3999999999999995,15,125612,4,1.0,24,0.24,0.5,1,0,0,0,0,15.0,21.0,14.0,23.0,2,29,16,6,7
1508,3.6399999999999997,9,125648,4,1.0,19,0.19,0.5,1,0,0,0,0,17.0,15.0,16.0,16.0,4,6,7,13,6
1509,3.6399999999999997,9,125684,4,1.0,21,0.21,2.5,1,0,0,0,0,10.0,14.0,11.0,11.0,16,6,2,7,5
1510,3.6399999999999997,9,125720,4,1.0,25,0.25,2.0,1,0,0,0,0,11.0,9.0,13.0,10.0,10,4,2,16,4
1511,3.76,6,125744,4,1.0,15,0.15,5.0,1,0,0,0,0,12.0,6.0,13.0,7.0,9,2,3,6,4
1512,3.3199999999999994,17,125812,4,1.0,22,0.22,0.0,1,0,0,0,0,12.0,18.0,19.0,19.0,1,21,15,11,20
1513,3.4799999999999995,13,125864,4,1.0,30,0.3,1.1666666666666667,1,0,0,0,0,17.0,15.0,14.0,15.0,2,13,8,24,5
1514,3.5999999999999996,10,125904,4,1.0,25,0.25,3.6666666666666665,1,0,0,0,0,19.0,17.0,14.0,25.0,4,11,2,19,4
1515,3.5599999999999996,11,125948,4,1.0,22,0.22,1.6666666666666667,1,0,0,0,0,9.0,17.0,20.0,14.0,0,21,0,16,7
1516,3.4799999999999995,13,126000,4,1.0,25,0.25,0.6666666666666666,1,0,0,0,0,17.0,14.0,15.0,16.0,16,3,24,3,6
1517,3.3999999999999995,15,126060,4,1.0,36,0.36,1.0,1,0,0,0,0,21.0,15.0,21.0,21.0,4,25,18,8,5
1518,3.079999999999999,23,126152,4,1.0,42,0.42,1.3333333333333333,1,0,0,0,0,22.0,23.0,23.0,24.0,32,2,29,20,9
1519,3.5599999999999996,11,126196,4,1.0,29,0.29,2.1666666666666665,1,0,0,0,0,11.0,15.0,11.0,14.0,5,11,4,20,4
1520,3.7199999999999998,7,126224,4,1.0,22,0.22,4.0,1,0,0,0,0,7.0,10.0,10.0,10.0,1,12,4,5,6
1521,3.4799999999999995,13,126276,4,1.0,23,0.23,0.6666666666666666,1,0,0,0,0,18.0,18.0,16.0,10.0,2,23,0,21,6
1522,3.5599999999999996,11,126320,4,1.0,23,0.23,3.1666666666666665,1,0,0,0,0,14.0,17.0,14.0,14.0,26,2,3,9,4
1523,3.079999999999999,23,126412,4,1.0,35,0.35,0.6666666666666666,1,0,0,0,0,21.0,18.0,12.0,22.0,0,24,4,22,42
1524,3.3199999999999994,17,126480,4,1.0,29,0.29,1.1666666666666667,1,0,0,0,0,25.0,19.0,18.0,23.0,10,10,10,28,10
1525,3.4799999999999995,13,126532,4,1.0,29,0.29,0.0,1,0,0,0,0,18.0,13.0,15.0,13.0,24,3,14,4,7
1526,3.7199999999999998,7,126560,4,1.0,14,0.14,7.666666666666667,1,0,0,0,0,9.0,12.0,11.0,12.0,4,6,5,3,10
1527,3.5599999999999996,11,126604,4,1.0,27,0.27,5.0,1,0,0,0,0,17.0,20.0,18.0,17.0,15,4,15,4,6
1528,3.76,6,126628,4,1.0,13,0.13,4.333333333333333,1,0,0,0,0,11.0,9.0,10.0,12.0,3,4,6,7,4
1529,3.5999999999999996,10,126668,4,1.0,23,0.23,0.5,1,0,0,0,0,15.0,14.0,14.0,20.0,7,11,6,10,6
1530,3.2399999999999993,19,126744,4,1.0,23,0.23,0.0,1,0,0,0,0,13.0,20.0,18.0,20.0,20,6,18,13,19
1531,3.6399999999999997,9,126780,4,1.0,25,0.25,4.333333333333333,1,0,0,0,0,13.0,17.0,15.0,15.0,11,1,14,4,6
1532,3.039999999999999,24,126876,4,1.0,52,0.52,0.6666666666666666,1,0,0,0,0,29.0,28.0,25.0,20.0,14,29,10,36,7
1533,3.3599999999999994,16,126940,4,1.0,39,0.39,1.6666666666666667,1,0,0,0,0,27.0,28.0,25.0,22.0,1,27,4,25,7
1534,3.6399999999999997,9,126976,4,1.0,22,0.22,2.6666666666666665,1,0,0,0,0,9.0,13.0,15.0,13.0,5,12,6,5,8
1535,3.1999999999999993,20,127056,4,1.0,27,0.27,4.666666666666667,1,0,0,0,0,11.0,22.0,18.0,13.0,6,11,7,21,35
1536,3.5199999999999996,12,127104,4,1.0,25,0.25,4.0,1,0,0,0,0,12.0,12.0,15.0,13.0,11,6,23,1,7
1537,3.76,6,127128,4,1.0,18,0.18,5.5,1,0,0,0,0,11.0,6.0,11.0,7.0,2,4,12,0,6
1538,3.1599999999999993,21,127212,4,1.0,36,0.36,0.0,1,0,0,0,0,22.0,30.0,18.0,23.0,12,27,26,8,11
1539,3.5599999999999996,11,127256,4,1.0,25,0.25,1.0,1,0,0,0,0,14.0,12.0,12.0,18.0,5,14,3,12,10
1540,3.5599999999999996,11,127300,4,1.0,33,0.33,1.0,1,0,0,0,0,17.0,11.0,10.0,12.0,24,0,6,8,6
1541,3.5599999999999996,11,127344,4,1.0,24,0.24,2.0,1,0,0,0,0,17.0,18.0,7.0,12.0,18,2,8,2,14
1542,3.76,6,127368,4,1.0,15,0.15,8.5,1,0,0,0,0,10.0,8.0,7.0,4.0,6,4,3,6,5
1543,3.5599999999999996,11,127412,4,1.0,21,0.21,1.6666666666666667,1,0,0,0,0,11.0,12.0,18.0,16.0,3,23,5,3,10
1544,3.76,6,127436,4,1.0,18,0.18,3.5,1,0,0,0,0,10.0,15.0,11.0,9.0,2,6,7,4,5
1545,3.6399999999999997,9,127472,4,1.0,14,0.14,6.166666666666667,1,0,0,0,0,8.0,5.0,10.0,15.0,7,6,2,9,12
1546,3.1999999999999993,20,127552,4,1.0,30,0.3,2.5,1,0,0,0,0,22.0,24.0,13.0,17.0,31,13,15,8,13
1547,3.1999999999999993,20,127632,4,1.0,52,0.52,0.0,1,0,0,0,0,22.0,28.0,23.0,20.0,4,28,9,31,8
1548,3.5199999999999996,12,127680,4,1.0,27,0.27,4.0,1,0,0,0,0,14.0,16.0,18.0,12.0,29,1,7,7,4
1549,3.3199999999999994,17,127748,4,1.0,31,0.31,1.6666666666666667,1,0,0,0,0,21.0,25.0,14.0,14.0,5,4,26,7,26
1550,3.5199999999999996,12,127796,4,1.0,33,0.33,2.3333333333333335,1,0,0,0,0,19.0,21.0,17.0,9.0,7,19,6,8,8
1551,3.6799999999999997,8,127828,4,1.0,21,0.21,5.5,1,0,0,0,0,5.0,10.0,10.0,6.0,15,4,6,0,7
1552,3.3199999999999994,17,127896,4,1.0,39,0.39,0.6666666666666666,1,0,0,0,0,18.0,22.0,18.0,27.0,1,28,3,26,10
1553,3.7199999999999998,7,127924,4,1.0,19,0.19,2.5,1,0,0,0,0,18.0,11.0,12.0,14.0,6,4,9,5,4
1554,3.4799999999999995,13,127976,4,1.0,30,0.3,1.1666666666666667,1,0,0,0,0,17.0,15.0,16.0,12.0,5,21,6,11,9
1555,3.3999999999999995,15,128036,4,1.0,20,0.2,0.0,1,0,0,0,0,22.0,18.0,25.0,22.0,15,26,14,1,4
1556,3.3199999999999994,17,128104,4,1.0,29,0.29,0.0,1,0,0,0,0,23.0,27.0,23.0,27.0,7,15,30,7,9
1557,3.1199999999999997,22,128192,4,1.0,30,0.3,0.5,1,0,0,0,0,26.0,23.0,20.0,28.0,7,36,12,27,6
1558,3.3599999999999994,16,128256,4,1.0,28,0.28,0.6666666666666666,1,0,0,0,0,23.0,22.0,22.0,20.0,5,12,12,28,7
1559,3.5999999999999996,10,128296,4,1.0,26,0.26,6.333333333333333,1,0,0,0,0,12.0,18.0,11.0,17.0,1,17,9,7,6
1560,3.5599999999999996,11,128340,4,1.0,22,0.22,7.0,1,0,0,0,0,16.0,13.0,12.0,11.0,6,5,17,8,8
1561,3.3599999999999994,16,128404,4,1.0,33,0.33,2.6666666666666665,1,0,0,0,0,22.0,17.0,11.0,24.0,3,23,3,27,8
1562,3.5999999999999996,10,128444,4,1.0,28,0.28,1.0,1,0,0,0,0,17.0,17.0,13.0,15.0,1,16,1,18,4
1563,3.4799999999999995,13,128496,4,1.0,30,0.3,6.166666666666667,1,0,0,0,0,14.0,8.0,14.0,15.0,17,3,17,2,13
1564,3.4799999999999995,13,128548,4,1.0,31,0.31,1.8333333333333333,1,0,0,0,0,19.0,15.0,13.0,27.0,14,8,19,1,10
1565,3.7199999999999998,7,128576,4,1.0,20,0.2,4.166666666666667,1,0,0,0,0,7.0,9.0,12.0,8.0,6,4,5,9,4
1566,3.5999999999999996,10,128616,4,1.0,23,0.23,2.1666666666666665,1,0,0,0,0,9.0,11.0,12.0,18.0,10,2,4,12,12
